4016229,87523
4016229,86300
4016229,85641
4016229,85185
4016229,85542
4133436,87301
4133436,86264
4133436,86958
4133436,87759
4133436,85222
4133436,85074
4133436,85143
4133436,88174
3769236,87517
3769236,85583
3769236,85584
3769236,85049
3769236,88054
3846984,86300
3846984,86897
3846984,85641
3846984,85185
3846984,85542
4132753,87230
4132753,85702
4132753,85010
4132753,85188
4132753,85527
3994777,87964
3994777,87231
3994777,85026
3994777,88205
3994777,87950
3945694,85776
3945694,85703
3945694,85036
3945694,85045
3945694,85049
3973223,86264
3973223,86922
3973223,86358
3973223,85704
3973223,85483
4056066,85773
4056066,85034
4056066,85162
4056066,85480
3852070,87179
3852070,85773
3852070,86958
3852070,85642
3852070,85702
3852070,85527
3940684,87183
3940684,87338
3940684,85877
3940684,85278
3940684,85001
3940684,85132
3940684,85520
4143053,85787
4143053,85808
4143053,87675
4143053,85014
4143053,87920
4143053,88246
4170541,87296
4170541,85792
4170541,85641
4170541,85301
4170541,85209
3817525,87162
3817525,86263
3817525,87655
3817525,85588
3817525,88012
4180578,85792
4180578,86944
4180578,87682
4180578,87744
4180578,85071
4180578,85389
3916925,87524
3916925,85639
3916925,85640
3916925,85090
3916925,88267
3754307,85773
3754307,87571
3754307,85300
3754307,88116
3734258,85459
3734258,85461
3734258,85538
3734258,88037
4130739,86667
4130739,85790
4130739,87738
4130739,85017
4130739,85417
3889296,87913
3889296,85876
3889296,85574
3889296,85045
3889296,85049
4146632,87964
4146632,86948
4146632,87717
4146632,85072
4146632,85140
3846986,85727
3846986,85776
3846986,85782
3846986,85402
3846986,85489
3846986,88151
4042418,85641
4042418,85036
4042418,85082
4042418,85211
3891027,85827
3891027,85238
3891027,85030
3891027,85128
3891027,85384
3891027,87959
3952344,86257
3952344,86563
3952344,85486
4055916,87206
4055916,87675
4055916,86541
4055916,85080
3927565,86278
3927565,85876
3927565,85575
3927565,85043
3927565,85051
3672896,85318
3850448,87192
3850448,85829
3850448,86550
3850448,85116
3850448,85135
3988578,86940
3988578,87006
3988578,87746
3988578,85240
3988578,85419
3822991,85191
3889230,85297
3889230,85065
3889230,85068
3889230,85075
3889230,88012
4146282,86949
4146282,85707
4146282,85111
4146282,88012
4118969,86318
4118969,85060
4118969,85132
4118969,85151
3870572,85786
3870572,86298
3870572,85712
3870572,85069
4176359,85788
4176359,86922
4176359,85641
4176359,85014
4176359,85209
4042942,87153
4042942,85781
4042942,85479
4042942,85489
4042942,88057
4167385,86947
4167385,87978
4167385,85112
4167385,85132
4167385,85145
4167385,88189
3945893,87008
3945893,85045
3945893,85397
3945893,85205
3945893,85475
4056098,86318
4056098,87978
4056098,85101
4056098,88003
3790021,87165
3790021,86872
3790021,86967
3790021,86550
3790021,85114
3931521,87152
3931521,87179
3931521,85876
3931521,85478
3931521,85489
4137320,87231
4137320,85790
4137320,87750
4137320,85018
4137320,85030
4137320,85418
4174169,86949
4174169,86527
4174169,85242
4174169,85209
4043060,87296
4043060,86948
4043060,85076
4043060,85132
4043060,85145
4043060,88187
3796928,85776
3796928,86550
3796928,85135
3796928,88133
4130319,86955
4130319,85171
4130319,85172
4130319,85173
3870590,86277
3870590,86872
3870590,85703
3870590,85051
3870590,85404
3721398,85807
3721398,87508
3721398,85876
3721398,85008
4007479,87915
4007479,85876
4007479,85253
4007479,85386
4007479,85486
4151750,85792
4151750,86318
4151750,85641
4151750,85391
4151750,88193
3673375,86942
3673375,85247
3673375,85169
3830018,85773
3830018,85876
3830018,85459
3830018,85461
3830018,85538
3973328,86944
3973328,85061
3973328,85071
3973328,85088
3973328,85208
3973328,85510
4133699,87296
4133699,85790
4133699,87756
4133699,85017
4133699,85212
4133699,85417
3952100,85773
3952100,85788
3952100,85046
3952100,88181
4119430,85791
4119430,86894
4119430,87011
4119430,85136
4050577,87180
4050577,85653
4050577,85505
4050577,87929
4050577,88180
4171663,87177
4171663,87231
4171663,85015
4171663,85124
4171663,87929
3891449,86732
3891449,87610
3891449,85196
3891449,85530
4162492,86266
4162492,85251
4162492,85657
4162492,85136
4141412,87769
4141412,85641
4141412,85482
4141412,88205
3897477,87225
3897477,85786
3897477,85069
3897477,85090
3769573,87164
3769573,87655
3769573,85591
3769573,85722
3769573,85120
3769573,88058
3871569,87169
3871569,85773
3871569,85186
3871569,85529
3700456,86557
3700456,85007
3700456,85505
3700456,88019
3700456,88289
4017167,86264
4017167,85242
4017167,85008
4017167,85018
4017167,85419
4017167,88194
4218119,86925
4218119,87769
4218119,85077
4218119,85186
3763390,85835
3763390,88151
3951963,87913
3951963,85876
3951963,85574
3951963,85045
3951963,85049
4185778,85796
4185778,85045
4185778,85046
4185778,85387
4145539,86318
4145539,86949
4145539,85132
4145539,85150
4152196,85787
4152196,85808
4152196,85641
4152196,85014
4152196,85030
4152196,88189
4091573,85790
4091573,86576
4091573,85297
4091573,85055
4091573,85125
3704491,86529
3704491,86561
3704491,85575
3704491,85582
3704491,85388
3870648,87183
3870648,87338
3870648,87914
3870648,85001
3870648,85052
3870648,85528
3761503,87308
3761503,86891
3761503,85135
3761503,87971
3783285,87160
3783285,86937
3783285,87068
3783285,85193
3783285,85194
3783285,85206
4177758,86264
4177758,86318
4177758,87944
4177758,85184
4091587,87712
4091587,85239
4091587,85242
4091587,85014
4091587,85142
4091587,87929
4117467,87230
4117467,85793
4117467,86958
4117467,85018
4117467,85211
4018917,87176
4018917,85802
4018917,87785
4018917,85487
4014522,85702
4014522,85048
4014522,85059
4014522,85387
3762347,85828
3762347,85574
3762347,85578
3762347,85641
3762347,85044
3762347,85049
4213490,87143
4213490,87314
4213490,85174
4213490,88094
4213491,86307
4213491,87630
4213491,85174
4213491,88094
4006706,87180
4006706,85653
4006706,85082
4006706,85167
4006706,88180
4217646,85042
4217646,85056
4217646,85187
4217646,85188
3951564,87689
3951564,85707
3951564,85512
3951564,88018
3951564,88026
3691004,87162
3691004,85774
3691004,86937
3691004,87630
3691004,85253
3691004,85547
3699928,87367
3699928,86310
3699928,87957
3699928,87962
3798000,87915
3798000,87512
3798000,85120
3798000,85128
3798000,85381
3798000,85463
3833267,87006
3833267,85236
3833267,85077
3833267,85547
3833267,87920
3833267,88183
3964552,86537
3964552,85063
3964552,85096
3964552,85133
3726271,85824
3726271,85585
3726271,85586
3726271,85722
3726271,85044
4130693,86264
4130693,85020
4130693,85072
4130693,85145
4130693,88189
4130693,88205
4050677,87518
4050677,86557
4050677,85664
4050677,85081
4050677,85351
4050677,88316
3702654,85834
3702654,86257
3702654,85591
3702654,85042
3702654,85071
3830244,86563
3830244,85132
3830244,88151
3695648,87493
3695648,87550
3695648,88214
3695648,87968
4018984,85641
4018984,85027
4018984,85034
4018984,85080
4018984,85162
4117490,87259
4117490,85789
4117490,87718
4117490,85074
4117490,85133
4117490,85139
4152244,86947
4152244,87977
4152244,85112
4152244,85145
4152244,88204
3229473,85810
3229473,87531
3229473,85187
3229473,85195
3229473,87921
4043469,86926
4043469,85641
4043469,85068
4043469,85488
3994581,85018
3994581,85124
3994581,85146
3994581,87929
3949699,86542
3949699,85040
3949699,85387
3949699,85457
3709701,87152
3709701,86676
3709701,87514
3830186,85703
3830186,85051
3830186,85114
3830186,85376
3695636,86664
3695636,87916
3695636,86742
3695636,87528
3695636,85090
4057605,86300
4057605,86897
4057605,85185
4057605,85542
4213486,85778
4213486,87585
4213486,86534
4213486,85376
4213519,87587
4213519,87012
4213519,88094
4213519,87981
4015492,87615
4015492,86541
4015492,85100
4015492,85105
4015492,85406
4015492,85476
3832052,85036
3832052,85386
3832052,85486
3832052,88005
3808561,85799
3808561,85824
3808561,87042
3808561,85585
3808561,85722
3808561,85174
4019033,87191
4019033,87753
4019033,85144
4019033,88116
4019033,88247
3725905,85583
3725905,85585
3725905,85722
3725905,88007
3725905,88247
3946734,87237
3946734,86257
3946734,88225
3946734,88042
4119107,86948
4119107,85641
4119107,85669
4119107,85074
4119107,85125
4119107,88198
4006709,86271
4006709,86872
4006709,85044
4006709,85078
4091719,87753
4091719,86544
4091719,85242
4091719,85018
4091719,85418
4091719,87929
3847121,85011
3847121,85465
3847121,88342
3910934,85773
3910934,85115
3910934,85117
3910934,85462
4138131,86925
4138131,85641
4138131,85078
4138131,85125
4138131,85147
3686523,87143
3686523,85775
3686523,86539
3686523,88063
4058993,87153
4058993,87218
4058993,86947
4058993,87711
4058993,85138
4171449,85793
4171449,87706
4171449,85641
4171449,87944
4171449,85075
4171449,85207
3993765,87296
3993765,86667
3993765,86949
3993765,85074
3993765,85416
3993765,88221
3806576,87162
3806576,85005
3806576,85007
3806576,85376
3806576,88122
3806576,88005
3925466,87912
3925466,86257
3925466,86953
3925466,86955
4006710,85034
4006710,85048
4006710,85387
4006710,85483
3973474,86264
3973474,86945
3973474,85296
3973474,85088
3973474,85132
3893968,87226
3893968,87643
3893968,85228
3893968,85232
3893968,85234
3893968,85643
3893968,85187
3893968,85201
3893968,87971
3827155,85077
3859570,87331
3859570,85574
3859570,85579
3859570,85042
3859570,85050
4217648,86538
4217648,85723
4217648,85094
4217648,85101
4217648,85477
3932851,86764
3932851,85243
3932851,85216
3932851,85217
3932851,85466
3799955,87308
3799955,85775
3799955,86299
3799955,85104
3799955,85376
3799955,88133
3804459,87914
3804459,86937
3804459,85088
3804459,85133
3804459,85195
3729849,85587
3729849,85107
3729849,85388
3729849,88123
3683172,87531
3683172,86529
3683172,86530
3683172,85589
3683172,85388
3646541,85122
3646541,87994
3829489,87177
3829489,85046
3829489,85080
3829489,88003
3828663,86262
3828663,85582
3828663,85591
3828663,85053
3828663,87967
3776081,85788
3776081,85800
3776081,86574
3776081,85645
3776081,85650
3776081,85196
3802794,87161
3802794,87254
3802794,85727
3802794,87652
3802794,85007
3810179,85653
3810179,85043
3810179,85063
3871707,87518
3871707,85221
3871707,85051
3871707,85080
3871707,85489
4187654,85641
4187654,85017
4187654,85531
4187654,87929
3994853,85077
3994853,85099
3994853,85505
3994853,87950
3680406,87159
3680406,87657
3680406,85243
3680406,85215
3680406,85466
3871710,87508
3871710,86306
3871710,85067
3871710,88064
3871710,88065
4124834,86947
4124834,87756
4124834,85111
4124834,85132
4124834,85143
3472001,88031
3472001,85807
3472001,86883
3472001,85665
3472001,87988
3850544,87558
3850544,87641
3850544,85110
3850544,88234
4144721,85246
4144721,85277
3768204,85587
3768204,85591
3768204,85708
3768204,85403
3768204,88005
3579001,87619
3579001,88069
3579001,88073
3889158,85796
3889158,85827
3889158,85574
3889158,85403
3896760,86955
3896760,85066
3896760,85068
3765460,87508
